CONTRIBUTION_ID,PERIOD_START,PERIOD_END,CONTRIBUTION_DATE,RECIPIENT,AMOUNT,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_LAST_NAME,CREATED_DATE
15047,04/01/2016,06/30/2016,06/03/2016,Friends for Susana Mendoza,$150.00,30505,Joseph,Pilewski,07/20/2016
14981,04/01/2016,06/30/2016,05/10/2016,Alderman Laurino,$1000.00,34947,Kevin,Wolfberg,07/20/2016
14983,04/01/2016,06/30/2016,06/06/2016,Friends of John C. D'Amico,$1000.00,34947,Kevin,Wolfberg,07/20/2016
15043,04/01/2016,06/30/2016,06/23/2016,Friends of Proco Joe Moreno,$1000.00,35022,Rolando,Acosta,07/20/2016
15022,04/01/2016,06/30/2016,05/19/2016,Citizens for Joe Moore,$500.00,30274,James,Troutman,07/20/2016
15006,04/01/2016,06/30/2016,05/03/2016,citizens for David Stolman,$250.00,34948,Jerome,Schain,07/20/2016
15004,04/01/2016,06/30/2016,02/18/2016,Silvestri for County Commissioner,$500.00,34948,Jerome,Schain,07/20/2016
15044,04/01/2016,06/30/2016,06/29/2016,Citizens for Deb Mell,$500.00,35022,Rolando,Acosta,07/20/2016
15062,04/01/2016,06/30/2016,06/07/2016,Friends of Patrick Thompson,$500.00,35121,Patrick,Carey,07/20/2016
15049,04/01/2016,06/30/2016,04/10/2016,Alderman Brendan Reilly,$50.00,30325,Jeff,Riley,07/20/2016
15005,04/01/2016,06/30/2016,04/04/2016,25th Ward Democratic Organization,$500.00,34948,Jerome,Schain,07/20/2016
14985,04/01/2016,06/30/2016,06/22/2016,Citizens for Alderman Reilly,$500.00,35001,Michael,Ezgur,07/20/2016
15046,04/01/2016,06/30/2016,05/19/2016,Friends of George A. Cardenas,$100.00,30505,Joseph,Pilewski,07/20/2016
15042,04/01/2016,06/30/2016,05/24/2016,Hopkins for Chicago,$1000.00,35022,Rolando,Acosta,07/20/2016
15002,04/01/2016,06/30/2016,02/11/2016,Citizens for Mell,$500.00,34948,Jerome,Schain,07/20/2016
15009,04/01/2016,06/30/2016,05/11/2016,Hopkins for Chicago,$1000.00,29951,Thomas,Murphy,07/20/2016
15082,04/01/2016,06/30/2016,06/22/2016,friends of joe moreno,$300.00,32602,Julia,Ellis,07/20/2016
15063,04/01/2016,06/30/2016,06/12/2016,Friends of Sofia King,$250.00,35121,Patrick,Carey,07/20/2016
15045,04/01/2016,06/30/2016,05/19/2016,Friends of Raymond A. Lopez,$150.00,30505,Joseph,Pilewski,07/20/2016
15012,04/01/2016,06/30/2016,05/05/2016,Friends of Susan Sadlowski-Garza,$250.00,29951,Thomas,Murphy,07/20/2016
15007,04/01/2016,06/30/2016,06/07/2016,Friends of Mayor Pryzybylo,$250.00,34948,Jerome,Schain,07/20/2016
15061,04/01/2016,06/30/2016,06/17/2016,Summers for Chicago,$50.00,35121,Patrick,Carey,07/20/2016
14984,04/01/2016,06/30/2016,05/16/2016,Hopkins For Chicago,$500.00,35041,Jeffrey,Glass,07/20/2016
15021,01/01/2016,03/31/2016,03/09/2016,Citizens for Michelle Harris,$100.00,35081,Jenelle,Alexander,07/20/2016
15041,04/01/2016,06/30/2016,04/01/2016,Citizens for Cappleman,$500.00,35022,Rolando,Acosta,07/20/2016
14982,04/01/2016,06/30/2016,05/10/2016,Alderman of the 10th Ward,$500.00,34947,Kevin,Wolfberg,07/20/2016
15011,04/01/2016,06/30/2016,05/05/2016,Citizens for Michelle Harris,$200.00,29951,Thomas,Murphy,07/20/2016
15102,04/01/2016,06/30/2016,05/23/2016,Susana Mendoza,$250.00,30821,Terry,Gabinski,07/21/2016
15101,04/01/2016,06/30/2016,05/23/2016,Ald Hopkins,$500.00,30821,Terry,Gabinski,07/21/2016
15125,07/01/2016,09/30/2016,07/01/2016,Glen Lyman,$0.00,33182,James,Richardson,07/22/2016
15128,04/01/2016,06/30/2016,06/10/2016,Alderman Patrick Thompson,$250.00,35182,Bridget,O'Keefe,07/22/2016
15122,04/01/2016,06/30/2016,06/01/2016,Glen Lyman,$0.00,33182,James,Richardson,07/22/2016
15123,07/01/2016,09/30/2016,07/01/2016,Glen Lyman,$0.00,33182,James,Richardson,07/22/2016
15142,04/01/2016,06/30/2016,05/26/2016,Friends of Carrie Austin,$150.00,30161,Lindsey,Gayles,07/22/2016
15127,01/01/2016,03/31/2016,03/23/2016,Citizens for Tunney,$250.00,35182,Bridget,O'Keefe,07/22/2016
15141,04/01/2016,06/30/2016,05/26/2016,Citizens to Elect David Moore,$150.00,30161,Lindsey,Gayles,07/22/2016
15143,04/01/2016,06/30/2016,05/19/2016,Friends of Rodrick Sawyer,$50.00,30161,Lindsey,Gayles,07/22/2016
15126,04/01/2016,06/30/2016,06/10/2016,Alderman Patrick Thompson,$250.00,33941,Bridget,O'Keefe,07/22/2016
15165,04/01/2016,06/30/2016,05/17/2016,Citizens for Reilly,$1500.00,34101,John,George,07/25/2016
15166,04/01/2016,06/30/2016,05/23/2016,Friends of George A Cardenas,$250.00,34101,John,George,07/25/2016
15163,04/01/2016,06/30/2016,05/09/2016,Friends of Carrie M Austin,$500.00,34101,John,George,07/25/2016
15164,04/01/2016,06/30/2016,05/18/2016,Preckwinkle for President,$750.00,34101,John,George,07/25/2016
15161,04/01/2016,06/30/2016,04/21/2016,19th Ward Democratic Organization,$250.00,34101,John,George,07/25/2016
15167,04/01/2016,06/30/2016,05/24/2016,Citizens for Deb Mell,$300.00,34101,John,George,07/25/2016
15162,04/01/2016,06/30/2016,05/09/2016,Hopkins for Chicago,$1000.00,34101,John,George,07/25/2016
15188,04/01/2016,06/30/2016,02/11/2016,Citizens for Mell,$500.00,35321,Jerome,Schain,07/28/2016
15184,04/01/2016,06/30/2016,02/18/2016,Silvestri for County Commissioner,$500.00,35321,Jerome,Schain,07/28/2016
15186,04/01/2016,06/30/2016,06/07/2016,Friends of Mayor Pryzybylo,$250.00,35321,Jerome,Schain,07/28/2016
15185,04/01/2016,06/30/2016,06/22/2016,Citizens for Reilly,$250.00,35321,Jerome,Schain,07/28/2016
15183,04/01/2016,06/30/2016,02/05/2016,Michelle Smith Contribution,$750.00,35321,Jerome,Schain,07/28/2016
15182,04/01/2016,06/30/2016,05/03/2016,citizens for David Stolman,$250.00,35321,Jerome,Schain,07/28/2016
15187,04/01/2016,06/30/2016,04/04/2016,25th Ward Democratic Organization,$500.00,35321,Jerome,Schain,07/28/2016
15181,04/01/2016,06/30/2016,02/16/2016,33rd Ward Regular Democratic,$2000.00,35321,Jerome,Schain,07/28/2016
15223,04/01/2016,06/30/2016,06/08/2016,Alderman Anthony Beale,$1000.00,30601,David,Doig,08/01/2016
15242,04/01/2016,06/30/2016,06/09/2016,Ald. Matt O'Shea,$150.00,35402,Graham,Grady,08/03/2016
15261,01/01/2016,03/31/2016,02/17/2016,Citizens for Reilly,$500.00,35421,Michael,Houlihan,08/04/2016
15281,01/01/2016,03/31/2016,02/17/2016,Citizens for Reilly,$500.00,35441,Michael,Houlihan,08/04/2016
15301,01/01/2016,03/31/2016,03/23/2016,Citizens for Tunney,$250.00,35681,Bridget,O'Keefe,08/15/2016
15302,04/01/2016,06/30/2016,06/10/2016,Alderman Patrick Thompson,$250.00,35681,Bridget,O'Keefe,08/15/2016
15356,04/01/2016,06/30/2016,04/21/2016,19th Ward Democratic Organization,$250.00,35742,John,George,08/18/2016
15355,04/01/2016,06/30/2016,05/24/2016,Citizens for Deb Mell,$300.00,35742,John,George,08/18/2016
15349,01/01/2016,03/31/2016,03/09/2016,25th Ward Regular Democratic Organization,$1500.00,35741,John,George,08/18/2016
15350,04/01/2016,06/30/2016,05/23/2016,Friends of George A Cardenas,$250.00,35742,John,George,08/18/2016
15348,01/01/2016,03/31/2016,01/20/2016,citizens for Reilly,$1000.00,35741,John,George,08/18/2016
15357,01/01/2016,03/31/2016,01/20/2016,citizens for Reilly,$1000.00,35742,John,George,08/18/2016
15341,04/01/2016,06/30/2016,05/09/2016,Friends of Carrie M Austin,$500.00,35741,John,George,08/18/2016
15353,04/01/2016,06/30/2016,05/09/2016,Hopkins for Chicago,$1000.00,35742,John,George,08/18/2016
15342,04/01/2016,06/30/2016,05/17/2016,Citizens for Reilly,$1500.00,35741,John,George,08/18/2016
15361,01/01/2016,03/31/2016,02/09/2016,Alderman Jason Ervin,$250.00,35761,Sylvia,Michas,08/18/2016
15343,04/01/2016,06/30/2016,05/24/2016,Citizens for Deb Mell,$300.00,35741,John,George,08/18/2016
15345,04/01/2016,06/30/2016,04/21/2016,19th Ward Democratic Organization,$250.00,35741,John,George,08/18/2016
15352,04/01/2016,06/30/2016,05/09/2016,Friends of Carrie M Austin,$500.00,35742,John,George,08/18/2016
15344,04/01/2016,06/30/2016,05/09/2016,Hopkins for Chicago,$1000.00,35741,John,George,08/18/2016
15346,04/01/2016,06/30/2016,05/23/2016,Friends of George A Cardenas,$250.00,35741,John,George,08/18/2016
15354,04/01/2016,06/30/2016,05/18/2016,Preckwinkle for President,$750.00,35742,John,George,08/18/2016
15351,04/01/2016,06/30/2016,05/17/2016,Citizens for Reilly,$1500.00,35742,John,George,08/18/2016
15358,01/01/2016,03/31/2016,03/09/2016,25th Ward Regular Democratic Organization,$1500.00,35742,John,George,08/18/2016
15347,04/01/2016,06/30/2016,05/18/2016,Preckwinkle for President,$750.00,35741,John,George,08/18/2016
15321,01/01/2016,03/31/2016,02/09/2016,Alderman Jason Ervin,$250.00,35721,Sylvia,Michas,08/18/2016
15395,04/01/2016,06/30/2016,06/22/2016,Citizens for Joe Moore,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15409,01/01/2016,03/31/2016,02/23/2016,Alderman Scott Waguespack,$500.00,35924,David,Dring,09/07/2016
15388,01/01/2016,03/31/2016,02/23/2016,Alderman Scott Waguespack,$500.00,35921,MICHAEL,KASPER,09/07/2016
15386,01/01/2016,03/31/2016,02/23/2016,12th Ward Democratic Organization,$500.00,35921,MICHAEL,KASPER,09/07/2016
15397,04/01/2016,06/30/2016,06/22/2016,Citizens for Deb Mell,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15393,01/01/2016,03/31/2016,02/23/2016,Alderman Scott Waguespack,$500.00,35922,COURTNEY,NOTTAGE,09/07/2016
15416,04/01/2016,06/30/2016,06/22/2016,24th Ward Democratic Organization Ald. Michael Scott,$300.00,35924,David,Dring,09/07/2016
15389,01/01/2016,03/31/2016,02/24/2016,Alderman Carrie M. Austin,$500.00,35921,MICHAEL,KASPER,09/07/2016
15408,01/01/2016,03/31/2016,02/24/2016,11th Ward Democratic Party Campaign Committee,$300.00,35924,David,Dring,09/07/2016
15412,04/01/2016,06/30/2016,06/22/2016,Citizens for Deb Mell,$300.00,35924,David,Dring,09/07/2016
15384,04/01/2016,06/30/2016,06/22/2016,Citizens for Deb Mell,$300.00,35921,MICHAEL,KASPER,09/07/2016
15410,01/01/2016,03/31/2016,02/24/2016,Alderman Carrie M. Austin,$500.00,35924,David,Dring,09/07/2016
15385,04/01/2016,06/30/2016,06/22/2016,Citizens for Joe Moore,$300.00,35921,MICHAEL,KASPER,09/07/2016
15387,01/01/2016,03/31/2016,02/24/2016,11th Ward Democratic Party Campaign Committee,$300.00,35921,MICHAEL,KASPER,09/07/2016
15413,04/01/2016,06/30/2016,06/22/2016,Citizens for Joe Moore,$300.00,35924,David,Dring,09/07/2016
15383,04/01/2016,06/30/2016,06/22/2016,Hopkins for Chicago,$300.00,35921,MICHAEL,KASPER,09/07/2016
15390,01/01/2016,03/31/2016,02/24/2016,11th Ward Democratic Party Campaign Committee,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15381,04/01/2016,06/30/2016,06/22/2016,24th Ward Democratic Organization Ald. Michael Scott,$300.00,35921,MICHAEL,KASPER,09/07/2016
15396,04/01/2016,06/30/2016,06/22/2016,Friends of Carrie M. Austin,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15411,01/01/2016,03/31/2016,02/23/2016,12th Ward Democratic Organization,$500.00,35924,David,Dring,09/07/2016
15392,01/01/2016,03/31/2016,02/23/2016,12th Ward Democratic Organization,$500.00,35922,COURTNEY,NOTTAGE,09/07/2016
15415,04/01/2016,06/30/2016,06/22/2016,Hopkins for Chicago,$300.00,35924,David,Dring,09/07/2016
15382,04/01/2016,06/30/2016,06/22/2016,Friends of Carrie M. Austin,$300.00,35921,MICHAEL,KASPER,09/07/2016
15414,04/01/2016,06/30/2016,06/22/2016,Friends of Carrie M. Austin,$300.00,35924,David,Dring,09/07/2016
15391,01/01/2016,03/31/2016,02/24/2016,Alderman Carrie M. Austin,$500.00,35922,COURTNEY,NOTTAGE,09/07/2016
15394,04/01/2016,06/30/2016,06/22/2016,Hopkins for Chicago,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15398,04/01/2016,06/30/2016,06/22/2016,24th Ward Democratic Organization Ald. Michael Scott,$300.00,35922,COURTNEY,NOTTAGE,09/07/2016
15421,07/01/2016,09/30/2016,05/02/2016,Hopkins for Chicago,$100.00,30507,Jordan,Matyas,09/10/2016
15441,01/01/2016,03/31/2016,03/06/2016,Patrick O'Connor,$100.00,36061,Joseph,Gattuso,09/14/2016
15442,01/01/2016,03/31/2016,02/18/2016,Citizens for Deb Mell,$250.00,36061,Joseph,Gattuso,09/14/2016
15443,01/01/2016,03/31/2016,02/29/2016,John Arena,$500.00,36061,Joseph,Gattuso,09/14/2016
15461,01/01/2016,03/31/2016,03/02/2016,Alderman Ervin,$150.00,36102,O. Kate,Tragesser,09/20/2016
15481,01/01/2016,03/31/2016,03/02/2016,Alderman Ervin,$150.00,36142,O. Kate,Tragesser,09/22/2016
15501,04/01/2016,06/30/2016,05/19/2016,Citizens for Brendan Reilly,$1500.00,36143,John,Borovicka,09/22/2016
15521,04/01/2016,06/30/2016,05/26/2016,Friends of Carrie M. Austin,$150.00,36201,Gyata,Kimmons,09/27/2016
15543,04/01/2016,06/30/2016,05/27/2016,42nd Ward Democratic Organization,$1000.00,36243,Michael,Alexander,09/28/2016
15542,04/01/2016,06/30/2016,06/02/2016,Citizens for Deb Mell,$500.00,36243,Michael,Alexander,09/28/2016
15541,04/01/2016,06/30/2016,05/19/2016,Citizens for Brendan Reilly,$1500.00,36241,John,Borovicka,09/28/2016
15544,04/01/2016,06/30/2016,05/27/2016,Citizens for Brendan Reilly,$500.00,36243,Michael,Alexander,09/28/2016
15562,04/01/2016,06/30/2016,05/31/2016,Alderman Raymond Lopez,$250.00,36261,Donna,Pugh,09/29/2016
15561,04/01/2016,06/30/2016,05/16/2016,Alderman Margaret Laurino,$250.00,36261,Donna,Pugh,09/29/2016
15564,01/01/2016,03/31/2016,03/30/2016,Hopkins for Chicago,$500.00,36261,Donna,Pugh,09/29/2016
15563,04/01/2016,06/30/2016,05/16/2016,Friends of Susana Mendoza,$44.00,36261,Donna,Pugh,09/29/2016
15581,07/01/2016,09/30/2016,09/30/2016,N/A,$0.00,35882,Jeremy,Henthorn,09/30/2016
15601,07/01/2016,09/30/2016,09/14/2016,HARRY OSTERMAN,$100.00,29601,Catherine,O'Malley,09/30/2016
15621,07/01/2016,09/30/2016,09/21/2016,Neighbors For Harry Osterman,$250.00,29709,Jerry,Mickelson,10/02/2016
15661,07/01/2016,09/30/2016,09/30/2016,N,$0.00,29744,Morgan,Bassey,10/04/2016
15641,04/01/2016,06/30/2016,05/16/2016,Hopkins For Chicago,$500.00,36421,Jeffrey,Glass,10/04/2016
15702,04/01/2016,06/30/2016,05/22/2016,Alderman Carrie Austin,$250.00,36485,Terrance,Diamond,10/05/2016
15681,07/01/2016,09/30/2016,07/05/2016,Burnham Committee,$200.00,30501,Samuel,Polsky,10/05/2016
15711,04/01/2016,06/30/2016,05/13/2016,Friends of Susan Sadlowski-Garza,$500.00,36490,Langdon,Neal,10/05/2016
15710,04/01/2016,06/30/2016,05/13/2016,Friends of Margaret Laurino,$750.00,36490,Langdon,Neal,10/05/2016
15709,04/01/2016,06/30/2016,05/13/2016,Friends of Roderick Sawyer,$1000.00,36490,Langdon,Neal,10/05/2016
15701,01/01/2016,03/31/2016,03/12/2016,Alderman Reilly,$100.00,36483,Mary,George,10/05/2016
15708,01/01/2016,03/31/2016,02/26/2016,Citizens for Reilly,$1000.00,36490,Langdon,Neal,10/05/2016
15729,07/01/2016,09/30/2016,09/29/2016,CITIZENS FOR BROOKINS,$500.00,29932,John,Doerrer,10/06/2016
15728,07/01/2016,09/30/2016,09/29/2016,FRIENDS OF SOPHIA KING,$500.00,29932,John,Doerrer,10/06/2016
15727,07/01/2016,09/30/2016,09/29/2016,FRIENDS OF OSHEA,$500.00,29932,John,Doerrer,10/06/2016
15722,07/01/2016,09/30/2016,07/27/2016,SUMMERS FOR CHICAGO,$1000.00,29932,John,Doerrer,10/06/2016
15723,07/01/2016,09/30/2016,08/09/2016,FRIENDS OF MENDOZA,$1000.00,29932,John,Doerrer,10/06/2016
15725,07/01/2016,09/30/2016,08/29/2016,FRIENDS OF HAIRSTON,$250.00,29932,John,Doerrer,10/06/2016
15726,07/01/2016,09/30/2016,09/29/2016,CITIZENS FOR OCONNOR,$500.00,29932,John,Doerrer,10/06/2016
15721,07/01/2016,09/30/2016,07/27/2016,FRIENDS OF CARDENAS,$750.00,29932,John,Doerrer,10/06/2016
15724,07/01/2016,09/30/2016,08/29/2016,FRIE3NDS VOF SILVERSTEIN,$250.00,29932,John,Doerrer,10/06/2016
15744,07/01/2016,09/30/2016,09/14/2016,Alderman Jason Ervin,$500.00,35922,COURTNEY,NOTTAGE,10/07/2016
15745,07/01/2016,09/30/2016,09/14/2016,Alderman Ameya Pawar,$250.00,35922,COURTNEY,NOTTAGE,10/07/2016
15742,07/01/2016,09/30/2016,09/14/2016,Alderman Carrie M. Austin 34th Ward Dem. Org.,$300.00,35922,COURTNEY,NOTTAGE,10/07/2016
15743,07/01/2016,09/30/2016,09/14/2016,Alderman Patrick O'Connor,$500.00,35922,COURTNEY,NOTTAGE,10/07/2016
15741,01/01/2016,03/31/2016,02/18/2016,Alderman Mell,$150.00,36561,Carol,Stubblefield,10/07/2016
15767,07/01/2016,09/30/2016,09/14/2016,Alderman Ameya Pawar,$250.00,35921,MICHAEL,KASPER,10/10/2016
15765,07/01/2016,09/30/2016,09/14/2016,Alderman Patrick O'Connor,$500.00,35921,MICHAEL,KASPER,10/10/2016
15763,07/01/2016,09/30/2016,07/22/2016,Citizens for Maldonado,$1000.00,29022,Thomas,Coffey,10/10/2016
15766,07/01/2016,09/30/2016,09/14/2016,Alderman Jason Ervin,$500.00,35921,MICHAEL,KASPER,10/10/2016
15764,07/01/2016,09/30/2016,09/14/2016,Alderman Carrie Austin 34th Ward Dem. Org.,$300.00,35921,MICHAEL,KASPER,10/10/2016
15761,07/01/2016,09/30/2016,09/06/2016,42nd Ward Democratic Org,$1500.00,29022,Thomas,Coffey,10/10/2016
15762,07/01/2016,09/30/2016,09/08/2016,The 26th Ward Democratic Organization,$1500.00,29022,Thomas,Coffey,10/10/2016
15781,07/01/2016,09/30/2016,07/11/2016,Chicago Progressive Reform Caucus,$500.00,30434,Arnold,Harris,10/11/2016
15782,07/01/2016,09/30/2016,08/23/2016,Chicago Latino Caucus Foundation,$3000.00,30434,Arnold,Harris,10/11/2016
15824,07/01/2016,09/30/2016,09/06/2016,Neighbors for Harry Osterman,$250.00,34949,Sarah,Calder,10/12/2016
15827,07/01/2016,09/30/2016,07/07/2016,Hopkins for Chicago,$500.00,30519,Mark,Fary,10/12/2016
15825,07/01/2016,09/30/2016,09/23/2016,11th Ward Democratic Party Campaign Committee,$250.00,34949,Sarah,Calder,10/12/2016
15823,07/01/2016,09/30/2016,09/14/2016,Citizens for Patrick O'Connor,$1000.00,34949,Sarah,Calder,10/12/2016
15829,07/01/2016,09/30/2016,08/02/2016,Citizens for Deb Mell,$250.00,30519,Mark,Fary,10/12/2016
15801,07/01/2016,09/30/2016,09/08/2016,Friends of Susana Mendoza,$500.00,30330,Daniel,Shomon,10/12/2016
15828,07/01/2016,09/30/2016,08/01/2016,Citizens for Joe Moore,$250.00,30519,Mark,Fary,10/12/2016
15821,07/01/2016,09/30/2016,08/10/2016,Friends of Leslie A. Hairston,$250.00,34949,Sarah,Calder,10/12/2016
15826,07/01/2016,09/30/2016,09/22/2016,14th Ward Regular Democratic Organization,$1500.00,34949,Sarah,Calder,10/12/2016
15822,07/01/2016,09/30/2016,09/06/2016,Friends of Margaret Laurino,$250.00,34949,Sarah,Calder,10/12/2016
15861,07/01/2016,09/30/2016,09/22/2016,Citizens For O'Connor / Add Book,$125.00,32481,William,Filan,10/13/2016
15842,04/01/2016,06/30/2016,04/21/2016,Ald. Hopkins,$250.00,36681,Edward,Kus,10/13/2016
15841,04/01/2016,06/30/2016,06/14/2016,Ald. Burnett,$500.00,36681,Edward,Kus,10/13/2016
15843,04/01/2016,06/30/2016,05/17/2016,Ald. Laurino,$500.00,36681,Edward,Kus,10/13/2016
15894,07/01/2016,09/30/2016,08/22/2016,Alderman Millz Santiago,$100.00,36741,Donna,Pugh,10/14/2016
15895,07/01/2016,09/30/2016,09/28/2016,Friends of Michele Smith,$100.00,36741,Donna,Pugh,10/14/2016
15888,07/01/2016,09/30/2016,09/14/2016,Alderman Carrie Austin 34th Ward Dem. Org.,$300.00,35924,David,Dring,10/14/2016
15882,07/01/2016,09/30/2016,10/06/2016,Alderman O'Connor,$200.00,36681,Edward,Kus,10/14/2016
15896,07/01/2016,09/30/2016,08/25/2016,Alderman Garza,$650.00,34947,Kevin,Wolfberg,10/14/2016
15885,04/01/2016,06/30/2016,05/16/2016,Friends of Susana Mendoza,$44.00,36741,Donna,Pugh,10/14/2016
15881,07/01/2016,09/30/2016,10/06/2016,Alderman Laurino,$250.00,36681,Edward,Kus,10/14/2016
15889,07/01/2016,09/30/2016,09/14/2016,Alderman Patrick O'Connor,$500.00,35924,David,Dring,10/14/2016
15901,01/01/2016,03/31/2016,02/18/2016,Citizens for Deb Mell,$250.00,36761,Joseph,Gattuso,10/14/2016
15887,01/01/2016,03/31/2016,03/30/2016,Hopkins for Chicago,$500.00,36741,Donna,Pugh,10/14/2016
15903,01/01/2016,03/31/2016,03/06/2016,Patrick O'Connor,$100.00,36761,Joseph,Gattuso,10/14/2016
15892,07/01/2016,09/30/2016,07/14/2016,Alderman Scott Waguespack,$100.00,36741,Donna,Pugh,10/14/2016
15893,07/01/2016,09/30/2016,08/19/2016,23rd Ward Regular Democratic Organization,$150.00,36741,Donna,Pugh,10/14/2016
15891,07/01/2016,09/30/2016,09/14/2016,Alderman Ameya Pawar,$250.00,35924,David,Dring,10/14/2016
15886,04/01/2016,06/30/2016,05/31/2016,Alderman Raymond Lopez,$250.00,36741,Donna,Pugh,10/14/2016
15884,04/01/2016,06/30/2016,05/16/2016,Alderman Margaret Laurino,$250.00,36741,Donna,Pugh,10/14/2016
15890,07/01/2016,09/30/2016,09/14/2016,Alderman Jason Ervin,$500.00,35924,David,Dring,10/14/2016
15902,01/01/2016,03/31/2016,02/29/2016,John Arena,$500.00,36761,Joseph,Gattuso,10/14/2016
15926,07/01/2016,09/30/2016,07/05/2016,Alderman Pat Dowell,$150.00,36781,Warren,Silver,10/17/2016
15931,07/01/2016,09/30/2016,09/15/2016,Alderman Michele Smith,$500.00,36761,Joseph,Gattuso,10/17/2016
15929,07/01/2016,09/30/2016,07/20/2016,Friends of Walter Burnett,$1000.00,29951,Thomas,Murphy,10/17/2016
15930,07/01/2016,09/30/2016,09/28/2016,Citizens for Reilly,$100.00,30337,Pat,Doerr,10/17/2016
15927,07/01/2016,09/30/2016,07/20/2016,Citizens for Deb Mell,$150.00,29951,Thomas,Murphy,10/17/2016
15921,07/01/2016,09/30/2016,07/22/2016,47th Ward Democratic,$1000.00,35321,Jerome,Schain,10/17/2016
15922,07/01/2016,09/30/2016,08/19/2016,26th Ward Democratic Organization,$1000.00,35341,William,Banks,10/17/2016
15928,07/01/2016,09/30/2016,07/20/2016,Citizens for Joe Moore,$150.00,29951,Thomas,Murphy,10/17/2016
15961,07/01/2016,09/30/2016,09/30/2016,14th Ward Regular Democratic Organization,$500.00,31005,Thomas,Livingston,10/18/2016
16022,04/01/2016,06/30/2016,06/22/2016,Citizens for Deb Mell,$300.00,36882,COURTNEY,NOTTAGE,10/18/2016
15962,07/01/2016,09/30/2016,07/30/2016,Alderman Ray Lopez,$1000.00,31005,Thomas,Livingston,10/18/2016
16042,07/01/2016,09/30/2016,09/11/2016,Hopkins for Chicago,$200.00,32681,Robert,Molaro,10/18/2016
16003,04/01/2016,06/30/2016,06/22/2016,Hopkins for Chicago,$300.00,36881,MICHAEL,KASPER,10/18/2016
16036,07/01/2016,09/30/2016,09/14/2016,Alderman Ameya Pawar,$250.00,36883,David,Dring,10/18/2016
15981,04/01/2016,06/30/2016,06/09/2016,Ald. Matt O'Shea,$150.00,36861,Graham,Grady,10/18/2016
16037,07/01/2016,09/30/2016,09/14/2016,Alderman Jason Ervin,$500.00,36883,David,Dring,10/18/2016
16005,04/01/2016,06/30/2016,06/22/2016,Friends of Carrie M. Austin,$300.00,36881,MICHAEL,KASPER,10/18/2016
16007,07/01/2016,09/30/2016,09/14/2016,Alderman Jason Ervin,$500.00,36881,MICHAEL,KASPER,10/18/2016
16009,07/01/2016,09/30/2016,09/14/2016,Alderman Ameya Pawar,$250.00,36881,MICHAEL,KASPER,10/18/2016
16018,04/01/2016,06/30/2016,06/22/2016,Citizens for Joe Moore,$300.00,36882,COURTNEY,NOTTAGE,10/18/2016
16039,07/01/2016,09/30/2016,09/14/2016,Alderman Patrick O'Connor,$500.00,36883,David,Dring,10/18/2016
